base,center_sec,label,source
1705_20171107_005553_253.flac,35.0,neg,time_near
1705_20171107_005553_253.flac,37.0,neg,time_near
1705_20171107_005553_253.flac,39.0,neg,time_near
1705_20171107_005553_253.flac,41.0,neg,time_near
1705_20171107_005553_253.flac,43.0,neg,time_near
1705_20171107_005553_253.flac,45.0,neg,time_near
1705_20171107_005553_253.flac,47.0,neg,time_near
1705_20171107_005553_253.flac,49.0,neg,time_near
1705_20171107_005553_253.flac,51.0,neg,time_near
1705_20171107_005553_253.flac,53.0,neg,time_near
1705_20171107_005553_253.flac,55.0,neg,time_near
1705_20171107_005553_253.flac,57.0,neg,time_near
1705_20171107_005553_253.flac,59.0,neg,time_near
1705_20171107_005653_253.flac,5.0,neg,time_near
1705_20171107_005653_253.flac,7.0,neg,time_near
1705_20171107_005653_253.flac,9.0,neg,time_near
1705_20171107_005653_253.flac,11.0,neg,time_near
1705_20171107_005653_253.flac,13.0,neg,time_near
1705_20171107_005653_253.flac,15.0,neg,time_near
1705_20171107_005653_253.flac,17.0,neg,time_near
1705_20171107_005653_253.flac,19.0,neg,time_near
1705_20171107_005653_253.flac,21.0,neg,time_near
1705_20171107_005653_253.flac,23.0,neg,time_near
1705_20171107_005653_253.flac,25.0,neg,time_near
1705_20171107_005653_253.flac,27.0,neg,time_near
1705_20171107_005653_253.flac,29.0,neg,time_near
1705_20171107_005653_253.flac,31.0,neg,time_near
1705_20171107_005653_253.flac,33.0,neg,time_near
1705_20171107_005653_253.flac,35.0,neg,time_near
1705_20171107_005653_253.flac,37.0,neg,time_near
1705_20171107_005653_253.flac,39.0,neg,time_near
1705_20171107_005653_253.flac,41.0,neg,time_near
1705_20171107_005653_253.flac,43.0,neg,time_near
1705_20171107_005653_253.flac,45.0,neg,time_near
1705_20171107_005653_253.flac,47.0,neg,time_near
1705_20171107_005653_253.flac,49.0,neg,time_near
1705_20171107_005653_253.flac,51.0,neg,time_near
1705_20171107_005653_253.flac,53.0,neg,time_near
1705_20171107_005653_253.flac,55.0,neg,time_near
1705_20171107_005653_253.flac,57.0,neg,time_near
1705_20171107_005653_253.flac,59.0,neg,time_near
1705_20171107_005653_253.flac,5.0,nan,time_near
1705_20171107_005653_253.flac,7.0,nan,time_near
1705_20171107_005653_253.flac,9.0,nan,time_near
1705_20171107_005653_253.flac,11.0,nan,time_near
1705_20171107_005653_253.flac,13.0,nan,time_near
1705_20171107_005653_253.flac,15.0,nan,time_near
1705_20171107_005653_253.flac,17.0,nan,time_near
1705_20171107_005653_253.flac,19.0,nan,time_near
1705_20171107_005653_253.flac,21.0,nan,time_near
1705_20171107_005653_253.flac,23.0,nan,time_near
1705_20171107_005653_253.flac,25.0,nan,time_near
1705_20171107_005653_253.flac,27.0,nan,time_near
1705_20171107_005653_253.flac,29.0,nan,time_near
1705_20171107_005653_253.flac,31.0,nan,time_near
1705_20171107_005653_253.flac,33.0,nan,time_near
1705_20171107_005653_253.flac,35.0,nan,time_near
1705_20171107_005653_253.flac,37.0,nan,time_near
1705_20171107_005653_253.flac,39.0,nan,time_near
1705_20171107_005653_253.flac,41.0,nan,time_near
1705_20171107_005653_253.flac,43.0,nan,time_near
1705_20171107_005653_253.flac,45.0,nan,time_near
1705_20171107_005653_253.flac,47.0,nan,time_near
1705_20171107_005653_253.flac,49.0,nan,time_near
1705_20171107_005653_253.flac,51.0,nan,time_near
1705_20171107_005653_253.flac,53.0,nan,time_near
1705_20171107_005653_253.flac,55.0,nan,time_near
1705_20171107_005653_253.flac,57.0,nan,time_near
1705_20171107_005653_253.flac,59.0,nan,time_near
1705_20171107_005653_253.flac,5.0,pos,time_near
1705_20171107_005653_253.flac,7.0,pos,time_near
1705_20171107_005653_253.flac,9.0,pos,time_near
1705_20171107_005653_253.flac,11.0,pos,time_near
1705_20171107_005653_253.flac,13.0,pos,time_near
1705_20171107_005653_253.flac,15.0,pos,time_near
1705_20171107_005653_253.flac,17.0,pos,time_near
1705_20171107_005653_253.flac,19.0,pos,time_near
1705_20171107_005653_253.flac,21.0,pos,time_near
1705_20171107_005653_253.flac,23.0,pos,time_near
1705_20171107_005653_253.flac,25.0,pos,time_near
1705_20171107_005653_253.flac,27.0,pos,time_near
1705_20171107_005653_253.flac,29.0,pos,time_near
1705_20171107_005653_253.flac,31.0,pos,time_near
1705_20171107_005653_253.flac,33.0,pos,time_near
1705_20171107_005653_253.flac,35.0,pos,time_near
1705_20171107_005653_253.flac,37.0,pos,time_near
1705_20171107_005653_253.flac,39.0,pos,time_near
1705_20171107_005653_253.flac,41.0,pos,time_near
1705_20171107_005653_253.flac,43.0,pos,time_near
1705_20171107_005653_253.flac,45.0,pos,time_near
1705_20171107_005653_253.flac,47.0,pos,time_near
1705_20171107_005653_253.flac,49.0,pos,time_near
1705_20171107_005653_253.flac,51.0,pos,time_near
1705_20171107_005653_253.flac,53.0,pos,time_near
1705_20171107_005653_253.flac,55.0,pos,time_near
1705_20171107_005653_253.flac,57.0,pos,time_near
1705_20171107_005653_253.flac,59.0,pos,time_near
1705_20171107_005753_253.flac,5.0,neg,time_near
1705_20171107_005753_253.flac,7.0,neg,time_near
1705_20171107_005753_253.flac,9.0,neg,time_near
1705_20171107_005753_253.flac,11.0,neg,time_near
1705_20171107_005753_253.flac,13.0,neg,time_near
1705_20171107_005753_253.flac,15.0,neg,time_near
1705_20171107_005753_253.flac,17.0,neg,time_near
1705_20171107_005753_253.flac,19.0,neg,time_near
1705_20171107_005753_253.flac,21.0,neg,time_near
1705_20171107_005753_253.flac,23.0,neg,time_near
1705_20171107_005753_253.flac,25.0,neg,time_near
1705_20171107_005753_253.flac,27.0,neg,time_near
1705_20171107_005753_253.flac,29.0,neg,time_near
1705_20171107_005753_253.flac,31.0,neg,time_near
1705_20171107_005753_253.flac,33.0,neg,time_near
1705_20171107_005753_253.flac,35.0,neg,time_near
1705_20171107_005753_253.flac,37.0,neg,time_near
1705_20171107_005753_253.flac,39.0,neg,time_near
1705_20171107_005753_253.flac,41.0,neg,time_near
1705_20171107_005753_253.flac,43.0,neg,time_near
1705_20171107_005753_253.flac,45.0,neg,time_near
1705_20171107_005753_253.flac,47.0,neg,time_near
1705_20171107_005753_253.flac,49.0,neg,time_near
1705_20171107_005753_253.flac,51.0,neg,time_near
1705_20171107_005753_253.flac,53.0,neg,time_near
1705_20171107_005753_253.flac,55.0,neg,time_near
1705_20171107_005753_253.flac,57.0,neg,time_near
1705_20171107_005753_253.flac,59.0,neg,time_near
1705_20171107_005753_253.flac,5.0,nan,time_near
1705_20171107_005753_253.flac,7.0,nan,time_near
1705_20171107_005753_253.flac,9.0,nan,time_near
1705_20171107_005753_253.flac,11.0,nan,time_near
1705_20171107_005753_253.flac,13.0,nan,time_near
1705_20171107_005753_253.flac,15.0,nan,time_near
1705_20171107_005753_253.flac,17.0,nan,time_near
1705_20171107_005753_253.flac,19.0,nan,time_near
1705_20171107_005753_253.flac,21.0,nan,time_near
1705_20171107_005753_253.flac,23.0,nan,time_near
1705_20171107_005753_253.flac,25.0,nan,time_near
1705_20171107_005753_253.flac,27.0,nan,time_near
1705_20171107_005753_253.flac,29.0,nan,time_near
1705_20171107_005753_253.flac,31.0,nan,time_near
1705_20171107_005753_253.flac,33.0,nan,time_near
1705_20171107_005753_253.flac,35.0,nan,time_near
1705_20171107_005753_253.flac,37.0,nan,time_near
1705_20171107_005753_253.flac,39.0,nan,time_near
1705_20171107_005753_253.flac,41.0,nan,time_near
1705_20171107_005753_253.flac,43.0,nan,time_near
1705_20171107_005753_253.flac,45.0,nan,time_near
1705_20171107_005753_253.flac,47.0,nan,time_near
1705_20171107_005753_253.flac,49.0,nan,time_near
1705_20171107_005753_253.flac,51.0,nan,time_near
1705_20171107_005753_253.flac,53.0,nan,time_near
1705_20171107_005753_253.flac,55.0,nan,time_near
1705_20171107_005753_253.flac,57.0,nan,time_near
1705_20171107_005753_253.flac,59.0,nan,time_near
1705_20171107_005853_253.flac,5.0,nan,time_near
1705_20171107_005853_253.flac,7.0,nan,time_near
1705_20171107_005853_253.flac,9.0,nan,time_near
1705_20171107_005853_253.flac,11.0,nan,time_near
1705_20171107_005853_253.flac,13.0,nan,time_near
1705_20171107_005853_253.flac,15.0,nan,time_near
1705_20171107_005853_253.flac,17.0,nan,time_near
1705_20171107_005853_253.flac,19.0,nan,time_near
1705_20171107_005853_253.flac,21.0,nan,time_near
1705_20171107_005853_253.flac,23.0,nan,time_near
1705_20171107_005853_253.flac,25.0,nan,time_near
1705_20171107_005853_253.flac,27.0,nan,time_near
1705_20171107_005853_253.flac,29.0,nan,time_near
1705_20171107_005853_253.flac,31.0,nan,time_near
1705_20171107_005853_253.flac,33.0,nan,time_near
1705_20171107_005853_253.flac,35.0,nan,time_near
1705_20171107_005853_253.flac,37.0,nan,time_near
1705_20171107_005853_253.flac,39.0,nan,time_near
1705_20171107_005853_253.flac,41.0,nan,time_near
1705_20171107_005853_253.flac,43.0,nan,time_near
1705_20171107_005853_253.flac,45.0,nan,time_near
1705_20171107_005853_253.flac,47.0,nan,time_near
1705_20171107_005853_253.flac,49.0,nan,time_near
1705_20171107_005853_253.flac,51.0,nan,time_near
1705_20171107_005853_253.flac,53.0,nan,time_near
1705_20171107_005853_253.flac,55.0,nan,time_near
1705_20171107_005853_253.flac,57.0,nan,time_near
1705_20171107_005853_253.flac,59.0,nan,time_near
1705_20171107_005853_253.flac,5.0,neg,time_near
1705_20171107_005853_253.flac,7.0,neg,time_near
1705_20171107_005853_253.flac,9.0,neg,time_near
1705_20171107_005853_253.flac,11.0,neg,time_near
1705_20171107_005853_253.flac,13.0,neg,time_near
1705_20171107_005853_253.flac,15.0,neg,time_near
1705_20171107_005853_253.flac,17.0,neg,time_near
1705_20171107_005853_253.flac,19.0,neg,time_near
1705_20171107_005853_253.flac,21.0,neg,time_near
1705_20171107_005853_253.flac,23.0,neg,time_near
1705_20171107_005853_253.flac,25.0,neg,time_near
1705_20171107_005853_253.flac,27.0,neg,time_near
1705_20171107_005853_253.flac,29.0,neg,time_near
1705_20171107_005853_253.flac,31.0,neg,time_near
1705_20171107_005853_253.flac,33.0,neg,time_near
1705_20171107_005853_253.flac,35.0,neg,time_near
1705_20171107_005853_253.flac,37.0,neg,time_near
1705_20171107_005853_253.flac,39.0,neg,time_near
1705_20171107_005853_253.flac,41.0,neg,time_near
1705_20171107_005853_253.flac,43.0,neg,time_near
1705_20171107_005853_253.flac,45.0,neg,time_near
1705_20171107_005853_253.flac,47.0,neg,time_near
1705_20171107_005853_253.flac,49.0,neg,time_near
1705_20171107_005853_253.flac,51.0,neg,time_near
1705_20171107_005853_253.flac,53.0,neg,time_near
1705_20171107_005853_253.flac,55.0,neg,time_near
1705_20171107_005853_253.flac,57.0,neg,time_near
1705_20171107_005853_253.flac,59.0,neg,time_near
1705_20171107_005953_253.flac,5.0,neg,time_near
1705_20171107_005953_253.flac,7.0,neg,time_near
1705_20171107_005953_253.flac,9.0,neg,time_near
1705_20171107_005953_253.flac,11.0,neg,time_near
1705_20171107_005953_253.flac,13.0,neg,time_near
1705_20171107_005953_253.flac,15.0,neg,time_near
1705_20171107_005953_253.flac,17.0,neg,time_near
1705_20171107_005953_253.flac,19.0,neg,time_near
1705_20171107_005953_253.flac,21.0,neg,time_near
1705_20171107_005953_253.flac,23.0,neg,time_near
1705_20171107_005953_253.flac,25.0,neg,time_near
1705_20171107_005953_253.flac,27.0,neg,time_near
1705_20171107_005953_253.flac,29.0,neg,time_near
1705_20171107_005953_253.flac,31.0,neg,time_near
1705_20171107_005953_253.flac,33.0,neg,time_near
1705_20171107_005953_253.flac,35.0,neg,time_near
1705_20171107_005953_253.flac,37.0,neg,time_near
1705_20171107_005953_253.flac,39.0,neg,time_near
1705_20171107_005953_253.flac,41.0,neg,time_near
1705_20171107_005953_253.flac,43.0,neg,time_near
1705_20171107_005953_253.flac,45.0,neg,time_near
1705_20171107_005953_253.flac,47.0,neg,time_near
1705_20171107_005953_253.flac,49.0,neg,time_near
1705_20171107_005953_253.flac,51.0,neg,time_near
1705_20171107_005953_253.flac,53.0,neg,time_near
1705_20171107_005953_253.flac,55.0,neg,time_near
1705_20171107_005953_253.flac,57.0,neg,time_near
1705_20171107_005953_253.flac,59.0,neg,time_near
1705_20171107_005953_253.flac,5.0,nan,time_near
1705_20171107_005953_253.flac,7.0,nan,time_near
1705_20171107_005953_253.flac,9.0,nan,time_near
1705_20171107_005953_253.flac,11.0,nan,time_near
1705_20171107_005953_253.flac,13.0,nan,time_near
1705_20171107_005953_253.flac,15.0,nan,time_near
1705_20171107_005953_253.flac,17.0,nan,time_near
1705_20171107_005953_253.flac,19.0,nan,time_near
1705_20171107_005953_253.flac,21.0,nan,time_near
1705_20171107_005953_253.flac,23.0,nan,time_near
1705_20171107_005953_253.flac,25.0,nan,time_near
1705_20171107_005953_253.flac,27.0,nan,time_near
1705_20171107_005953_253.flac,29.0,nan,time_near
1705_20171107_005953_253.flac,31.0,nan,time_near
1705_20171107_005953_253.flac,33.0,nan,time_near
1705_20171107_005953_253.flac,35.0,nan,time_near
1705_20171107_005953_253.flac,37.0,nan,time_near
1705_20171107_005953_253.flac,39.0,nan,time_near
1705_20171107_005953_253.flac,41.0,nan,time_near
1705_20171107_005953_253.flac,43.0,nan,time_near
1705_20171107_005953_253.flac,45.0,nan,time_near
1705_20171107_005953_253.flac,47.0,nan,time_near
1705_20171107_005953_253.flac,49.0,nan,time_near
1705_20171107_005953_253.flac,51.0,nan,time_near
1705_20171107_005953_253.flac,53.0,nan,time_near
1705_20171107_005953_253.flac,55.0,nan,time_near
1705_20171107_005953_253.flac,57.0,nan,time_near
1705_20171107_005953_253.flac,59.0,nan,time_near
1705_20171107_010053_253.flac,5.0,nan,time_near
1705_20171107_010053_253.flac,7.0,nan,time_near
1705_20171107_010053_253.flac,9.0,nan,time_near
1705_20171107_010053_253.flac,11.0,nan,time_near
1705_20171107_010053_253.flac,13.0,nan,time_near
1705_20171107_010053_253.flac,15.0,nan,time_near
1705_20171107_010053_253.flac,17.0,nan,time_near
1705_20171107_010053_253.flac,19.0,nan,time_near
1705_20171107_010053_253.flac,21.0,nan,time_near
1705_20171107_010053_253.flac,23.0,nan,time_near
1705_20171107_010053_253.flac,25.0,nan,time_near
1705_20171107_010053_253.flac,27.0,nan,time_near
1705_20171107_010053_253.flac,29.0,nan,time_near
1705_20171107_010053_253.flac,31.0,nan,time_near
1705_20171107_010053_253.flac,33.0,nan,time_near
1705_20171107_010053_253.flac,35.0,nan,time_near
1705_20171107_010053_253.flac,37.0,nan,time_near
1705_20171107_010053_253.flac,39.0,nan,time_near
1705_20171107_010053_253.flac,41.0,nan,time_near
1705_20171107_010053_253.flac,43.0,nan,time_near
1705_20171107_010053_253.flac,45.0,nan,time_near
1705_20171107_010053_253.flac,47.0,nan,time_near
1705_20171107_010053_253.flac,49.0,nan,time_near
1705_20171107_010053_253.flac,51.0,nan,time_near
1705_20171107_010053_253.flac,53.0,nan,time_near
1705_20171107_010053_253.flac,55.0,nan,time_near
1705_20171107_010053_253.flac,57.0,nan,time_near
1705_20171107_010053_253.flac,59.0,nan,time_near
1705_20171107_010053_253.flac,5.0,neg,time_near
1705_20171107_010053_253.flac,7.0,neg,time_near
1705_20171107_010053_253.flac,9.0,neg,time_near
1705_20171107_010053_253.flac,11.0,neg,time_near
1705_20171107_010053_253.flac,13.0,neg,time_near
1705_20171107_010053_253.flac,15.0,neg,time_near
1705_20171107_010053_253.flac,17.0,neg,time_near
1705_20171107_010053_253.flac,19.0,neg,time_near
1705_20171107_010053_253.flac,21.0,neg,time_near
1705_20171107_010053_253.flac,23.0,neg,time_near
1705_20171107_010053_253.flac,25.0,neg,time_near
1705_20171107_010053_253.flac,27.0,neg,time_near
1705_20171107_010053_253.flac,29.0,neg,time_near
1705_20171107_010053_253.flac,31.0,neg,time_near
1705_20171107_010053_253.flac,33.0,neg,time_near
1705_20171107_010053_253.flac,35.0,neg,time_near
1705_20171107_010053_253.flac,37.0,neg,time_near
1705_20171107_010053_253.flac,39.0,neg,time_near
1705_20171107_010053_253.flac,41.0,neg,time_near
1705_20171107_010053_253.flac,43.0,neg,time_near
1705_20171107_010053_253.flac,45.0,neg,time_near
1705_20171107_010053_253.flac,47.0,neg,time_near
1705_20171107_010053_253.flac,49.0,neg,time_near
1705_20171107_010053_253.flac,51.0,neg,time_near
1705_20171107_010053_253.flac,53.0,neg,time_near
1705_20171107_010053_253.flac,55.0,neg,time_near
1705_20171107_010053_253.flac,57.0,neg,time_near
1705_20171107_010053_253.flac,59.0,neg,time_near
1705_20171107_010153_253.flac,5.0,neg,time_near
1705_20171107_010153_253.flac,7.0,neg,time_near
1705_20171107_010153_253.flac,9.0,neg,time_near
1705_20171107_010153_253.flac,11.0,neg,time_near
1705_20171107_010153_253.flac,13.0,neg,time_near
1705_20171107_010153_253.flac,15.0,neg,time_near
1705_20171107_010153_253.flac,17.0,neg,time_near
1705_20171107_010153_253.flac,19.0,neg,time_near
1705_20171107_010153_253.flac,21.0,neg,time_near
1705_20171107_010153_253.flac,23.0,neg,time_near
1705_20171107_010153_253.flac,25.0,neg,time_near
1705_20171107_010153_253.flac,27.0,neg,time_near
1705_20171107_010153_253.flac,29.0,neg,time_near
1705_20171107_010153_253.flac,31.0,neg,time_near
1705_20171107_010153_253.flac,33.0,neg,time_near
1705_20171107_010153_253.flac,35.0,neg,time_near
1705_20171107_010153_253.flac,37.0,neg,time_near
1705_20171107_010153_253.flac,39.0,neg,time_near
1705_20171107_010153_253.flac,41.0,neg,time_near
1705_20171107_010153_253.flac,43.0,neg,time_near
1705_20171107_010153_253.flac,45.0,neg,time_near
1705_20171107_010153_253.flac,47.0,neg,time_near
1705_20171107_010153_253.flac,49.0,neg,time_near
1705_20171107_010153_253.flac,51.0,neg,time_near
1705_20171107_010153_253.flac,53.0,neg,time_near
1705_20171107_010153_253.flac,55.0,neg,time_near
1705_20171107_010153_253.flac,57.0,neg,time_near
1705_20171107_010153_253.flac,59.0,neg,time_near
1705_20171107_010253_253.flac,5.0,neg,time_near
1705_20171107_010253_253.flac,7.0,neg,time_near
1705_20171107_010253_253.flac,9.0,neg,time_near
1705_20171107_010253_253.flac,11.0,neg,time_near
1705_20171107_010253_253.flac,13.0,neg,time_near
1705_20171107_010253_253.flac,15.0,neg,time_near
1705_20171107_010253_253.flac,17.0,neg,time_near
1705_20171107_010253_253.flac,19.0,neg,time_near
1705_20171107_010253_253.flac,21.0,neg,time_near
1705_20171107_010253_253.flac,23.0,neg,time_near
1705_20171107_010253_253.flac,25.0,neg,time_near
1705_20171107_010253_253.flac,27.0,neg,time_near
1705_20171107_010253_253.flac,29.0,neg,time_near
1705_20171107_010253_253.flac,31.0,neg,time_near
1705_20171107_010253_253.flac,33.0,neg,time_near
1705_20171107_010253_253.flac,35.0,neg,time_near
1705_20171107_010253_253.flac,37.0,neg,time_near
1705_20171107_010253_253.flac,39.0,neg,time_near
1705_20171107_010253_253.flac,41.0,neg,time_near
1705_20171107_010253_253.flac,43.0,neg,time_near
1705_20171107_010253_253.flac,45.0,neg,time_near
1705_20171107_010253_253.flac,47.0,neg,time_near
1705_20171107_010253_253.flac,49.0,neg,time_near
1705_20171107_010253_253.flac,51.0,neg,time_near
1705_20171107_010253_253.flac,53.0,neg,time_near
1705_20171107_010253_253.flac,55.0,neg,time_near
1705_20171107_010253_253.flac,57.0,neg,time_near
1705_20171107_010253_253.flac,59.0,neg,time_near
1705_20171107_010253_253.flac,5.0,nan,time_near
1705_20171107_010253_253.flac,7.0,nan,time_near
1705_20171107_010253_253.flac,9.0,nan,time_near
1705_20171107_010253_253.flac,11.0,nan,time_near
1705_20171107_010253_253.flac,13.0,nan,time_near
1705_20171107_010253_253.flac,15.0,nan,time_near
1705_20171107_010253_253.flac,17.0,nan,time_near
1705_20171107_010253_253.flac,19.0,nan,time_near
1705_20171107_010253_253.flac,21.0,nan,time_near
1705_20171107_010253_253.flac,23.0,nan,time_near
1705_20171107_010253_253.flac,25.0,nan,time_near
1705_20171107_010253_253.flac,27.0,nan,time_near
1705_20171107_010253_253.flac,29.0,nan,time_near
1705_20171107_010253_253.flac,31.0,nan,time_near
1705_20171107_010253_253.flac,33.0,nan,time_near
1705_20171107_010253_253.flac,35.0,nan,time_near
1705_20171107_010253_253.flac,37.0,nan,time_near
1705_20171107_010253_253.flac,39.0,nan,time_near
1705_20171107_010253_253.flac,41.0,nan,time_near
1705_20171107_010253_253.flac,43.0,nan,time_near
1705_20171107_010253_253.flac,45.0,nan,time_near
1705_20171107_010253_253.flac,47.0,nan,time_near
1705_20171107_010253_253.flac,49.0,nan,time_near
1705_20171107_010253_253.flac,51.0,nan,time_near
1705_20171107_010253_253.flac,53.0,nan,time_near
1705_20171107_010253_253.flac,55.0,nan,time_near
1705_20171107_010253_253.flac,57.0,nan,time_near
1705_20171107_010253_253.flac,59.0,nan,time_near
1705_20171107_010353_253.flac,5.0,nan,time_near
1705_20171107_010353_253.flac,7.0,nan,time_near
1705_20171107_010353_253.flac,9.0,nan,time_near
1705_20171107_010353_253.flac,11.0,nan,time_near
1705_20171107_010353_253.flac,13.0,nan,time_near
1705_20171107_010353_253.flac,15.0,nan,time_near
1705_20171107_010353_253.flac,17.0,nan,time_near
1705_20171107_010353_253.flac,19.0,nan,time_near
1705_20171107_010353_253.flac,21.0,nan,time_near
1705_20171107_010353_253.flac,23.0,nan,time_near
1705_20171107_010353_253.flac,25.0,nan,time_near
1705_20171107_010353_253.flac,27.0,nan,time_near
1705_20171107_010353_253.flac,29.0,nan,time_near
1705_20171107_010353_253.flac,31.0,nan,time_near
1705_20171107_010353_253.flac,33.0,nan,time_near
1705_20171107_010353_253.flac,35.0,nan,time_near
1705_20171107_010353_253.flac,37.0,nan,time_near
1705_20171107_010353_253.flac,39.0,nan,time_near
1705_20171107_010353_253.flac,41.0,nan,time_near
1705_20171107_010353_253.flac,43.0,nan,time_near
1705_20171107_010353_253.flac,45.0,nan,time_near
1705_20171107_010353_253.flac,47.0,nan,time_near
1705_20171107_010353_253.flac,49.0,nan,time_near
1705_20171107_010353_253.flac,51.0,nan,time_near
1705_20171107_010353_253.flac,53.0,nan,time_near
1705_20171107_010353_253.flac,55.0,nan,time_near
1705_20171107_010353_253.flac,57.0,nan,time_near
1705_20171107_010353_253.flac,59.0,nan,time_near
1705_20171107_010353_253.flac,5.0,pos,time_near
1705_20171107_010353_253.flac,7.0,pos,time_near
1705_20171107_010353_253.flac,9.0,pos,time_near
1705_20171107_010353_253.flac,11.0,pos,time_near
1705_20171107_010353_253.flac,13.0,pos,time_near
1705_20171107_010353_253.flac,15.0,pos,time_near
1705_20171107_010353_253.flac,17.0,pos,time_near
1705_20171107_010353_253.flac,19.0,pos,time_near
1705_20171107_010353_253.flac,21.0,pos,time_near
1705_20171107_010353_253.flac,23.0,pos,time_near
1705_20171107_010353_253.flac,25.0,pos,time_near
1705_20171107_010353_253.flac,27.0,pos,time_near
1705_20171107_010353_253.flac,29.0,pos,time_near
1705_20171107_010353_253.flac,31.0,pos,time_near
1705_20171107_010353_253.flac,33.0,pos,time_near
1705_20171107_010353_253.flac,35.0,pos,time_near
1705_20171107_010353_253.flac,37.0,pos,time_near
1705_20171107_010353_253.flac,39.0,pos,time_near
1705_20171107_010353_253.flac,41.0,pos,time_near
1705_20171107_010353_253.flac,43.0,pos,time_near
1705_20171107_010353_253.flac,45.0,pos,time_near
1705_20171107_010353_253.flac,47.0,pos,time_near
1705_20171107_010353_253.flac,49.0,pos,time_near
1705_20171107_010353_253.flac,51.0,pos,time_near
1705_20171107_010353_253.flac,53.0,pos,time_near
1705_20171107_010353_253.flac,55.0,pos,time_near
1705_20171107_010353_253.flac,57.0,pos,time_near
1705_20171107_010353_253.flac,59.0,pos,time_near
1705_20171107_010353_253.flac,5.0,neg,time_near
1705_20171107_010353_253.flac,7.0,neg,time_near
1705_20171107_010353_253.flac,9.0,neg,time_near
1705_20171107_010353_253.flac,11.0,neg,time_near
1705_20171107_010353_253.flac,13.0,neg,time_near
1705_20171107_010353_253.flac,15.0,neg,time_near
1705_20171107_010353_253.flac,17.0,neg,time_near
1705_20171107_010353_253.flac,19.0,neg,time_near
1705_20171107_010353_253.flac,21.0,neg,time_near
1705_20171107_010353_253.flac,23.0,neg,time_near
1705_20171107_010353_253.flac,25.0,neg,time_near
1705_20171107_010353_253.flac,27.0,neg,time_near
1705_20171107_010353_253.flac,29.0,neg,time_near
1705_20171107_010353_253.flac,31.0,neg,time_near
1705_20171107_010353_253.flac,33.0,neg,time_near
1705_20171107_010353_253.flac,35.0,neg,time_near
1705_20171107_010353_253.flac,37.0,neg,time_near
1705_20171107_010353_253.flac,39.0,neg,time_near
1705_20171107_010353_253.flac,41.0,neg,time_near
1705_20171107_010353_253.flac,43.0,neg,time_near
1705_20171107_010353_253.flac,45.0,neg,time_near
1705_20171107_010353_253.flac,47.0,neg,time_near
1705_20171107_010353_253.flac,49.0,neg,time_near
1705_20171107_010353_253.flac,51.0,neg,time_near
1705_20171107_010353_253.flac,53.0,neg,time_near
1705_20171107_010353_253.flac,55.0,neg,time_near
1705_20171107_010353_253.flac,57.0,neg,time_near
1705_20171107_010353_253.flac,59.0,neg,time_near
1705_20171107_010453_253.flac,5.0,nan,time_near
1705_20171107_010453_253.flac,7.0,nan,time_near
1705_20171107_010453_253.flac,9.0,nan,time_near
1705_20171107_010453_253.flac,11.0,nan,time_near
1705_20171107_010453_253.flac,13.0,nan,time_near
1705_20171107_010453_253.flac,15.0,nan,time_near
1705_20171107_010453_253.flac,17.0,nan,time_near
1705_20171107_010453_253.flac,19.0,nan,time_near
1705_20171107_010453_253.flac,21.0,nan,time_near
1705_20171107_010453_253.flac,23.0,nan,time_near
1705_20171107_010453_253.flac,25.0,nan,time_near
1705_20171107_010453_253.flac,27.0,nan,time_near
1705_20171107_010453_253.flac,29.0,nan,time_near
1705_20171107_010453_253.flac,31.0,nan,time_near
1705_20171107_010453_253.flac,33.0,nan,time_near
1705_20171107_010453_253.flac,35.0,nan,time_near
1705_20171107_010453_253.flac,37.0,nan,time_near
1705_20171107_010453_253.flac,39.0,nan,time_near
1705_20171107_010453_253.flac,41.0,nan,time_near
1705_20171107_010453_253.flac,43.0,nan,time_near
1705_20171107_010453_253.flac,45.0,nan,time_near
1705_20171107_010453_253.flac,47.0,nan,time_near
1705_20171107_010453_253.flac,49.0,nan,time_near
1705_20171107_010453_253.flac,51.0,nan,time_near
1705_20171107_010453_253.flac,53.0,nan,time_near
1705_20171107_010453_253.flac,55.0,nan,time_near
1705_20171107_010453_253.flac,57.0,nan,time_near
1705_20171107_010453_253.flac,59.0,nan,time_near
1705_20171107_010453_253.flac,5.0,neg,time_near
1705_20171107_010453_253.flac,7.0,neg,time_near
1705_20171107_010453_253.flac,9.0,neg,time_near
1705_20171107_010453_253.flac,11.0,neg,time_near
1705_20171107_010453_253.flac,13.0,neg,time_near
1705_20171107_010453_253.flac,15.0,neg,time_near
1705_20171107_010453_253.flac,17.0,neg,time_near
1705_20171107_010453_253.flac,19.0,neg,time_near
1705_20171107_010453_253.flac,21.0,neg,time_near
1705_20171107_010453_253.flac,23.0,neg,time_near
1705_20171107_010453_253.flac,25.0,neg,time_near
1705_20171107_010453_253.flac,27.0,neg,time_near
1705_20171107_010453_253.flac,29.0,neg,time_near
1705_20171107_010453_253.flac,31.0,neg,time_near
1705_20171107_010453_253.flac,33.0,neg,time_near
1705_20171107_010453_253.flac,35.0,neg,time_near
1705_20171107_010453_253.flac,37.0,neg,time_near
1705_20171107_010453_253.flac,39.0,neg,time_near
1705_20171107_010453_253.flac,41.0,neg,time_near
1705_20171107_010453_253.flac,43.0,neg,time_near
1705_20171107_010453_253.flac,45.0,neg,time_near
